#y	Displacement_Y	Pressure	Stress_XX	Stress_ZZ
0.538	-0.269	-0.666667	1.33333	0.666667
0.539	-0.2695	-0.666667	1.33333	0.666667
0.54	-0.27	-0.666667	1.33333	0.666667
0.541	-0.2705	-0.666667	1.33333	0.666667
0.542	-0.271	-0.666667	1.33333	0.666667
0.543	-0.2715	-0.666667	1.33333	0.666667
0.544	-0.272	-0.666667	1.33333	0.666667
0.545	-0.2725	-0.666667	1.33333	0.666667
0.546	-0.273	-0.666667	1.33333	0.666667
0.547	-0.2735	-0.666667	1.33333	0.666667
0.548	-0.274	-0.666667	1.33333	0.666667
0.549	-0.2745	-0.666667	1.33333	0.666667
0.55	-0.275	-0.666667	1.33333	0.666667
0.551	-0.2755	-0.666667	1.33333	0.666667
0.552	-0.276	-0.666667	1.33333	0.666667
0.553	-0.2765	-0.666667	1.33333	0.666667
0.554	-0.277	-0.666667	1.33333	0.666667
0.555	-0.2775	-0.666667	1.33333	0.666667
0.556	-0.278	-0.666667	1.33333	0.666667
0.557	-0.2785	-0.666667	1.33333	0.666667
0.558	-0.279	-0.666667	1.33333	0.666667
0.559	-0.2795	-0.666667	1.33333	0.666667
0.56	-0.28	-0.666667	1.33333	0.666667
0.561	-0.2805	-0.666667	1.33333	0.666667
0.562	-0.281	-0.666667	1.33333	0.666667
0.563	-0.2815	-0.666667	1.33333	0.666667
0.564	-0.282	-0.666667	1.33333	0.666667
0.565	-0.2825	-0.666667	1.33333	0.666667
0.566	-0.283	-0.666667	1.33333	0.666667
0.567	-0.2835	-0.666667	1.33333	0.666667
0.568	-0.284	-0.666667	1.33333	0.666667
0.569	-0.2845	-0.666667	1.33333	0.666667
0.57	-0.285	-0.666667	1.33333	0.666667
0.571	-0.2855	-0.666667	1.33333	0.666667
0.572	-0.286	-0.666667	1.33333	0.666667
0.573	-0.2865	-0.666667	1.33333	0.666667
0.574	-0.287	-0.666667	1.33333	0.666667
0.575	-0.2875	-0.666667	1.33333	0.666667
0.576	-0.288	-0.666667	1.33333	0.666667
0.577	-0.2885	-0.666667	1.33333	0.666667
0.578	-0.289	-0.666667	1.33333	0.666667
0.579	-0.2895	-0.666667	1.33333	0.666667
0.58	-0.29	-0.666667	1.33333	0.666667
0.581	-0.2905	-0.666667	1.33333	0.666667
0.582	-0.291	-0.666667	1.33333	0.666667
0.583	-0.2915	-0.666667	1.33333	0.666667
0.584	-0.292	-0.666667	1.33333	0.666667
0.585	-0.2925	-0.666667	1.33333	0.666667
0.586	-0.293	-0.666667	1.33333	0.666667
0.587	-0.2935	-0.666667	1.33333	0.666667
0.588	-0.294	-0.666667	1.33333	0.666667
0.589	-0.2945	-0.666667	1.33333	0.666667
0.59	-0.295	-0.666667	1.33333	0.666667
0.591	-0.2955	-0.666667	1.33333	0.666667
0.592	-0.296	-0.666667	1.33333	0.666667
0.593	-0.2965	-0.666667	1.33333	0.666667
0.594	-0.297	-0.666667	1.33333	0.666667
0.595	-0.2975	-0.666667	1.33333	0.666667
0.596	-0.298	-0.666667	1.33333	0.666667
0.597	-0.2985	-0.666667	1.33333	0.666667
0.598	-0.299	-0.666667	1.33333	0.666667
0.599	-0.2995	-0.666667	1.33333	0.666667
0.6	-0.3	-0.666667	1.33333	0.666667
0.601	-0.3005	-0.666667	1.33333	0.666667
0.602	-0.301	-0.666667	1.33333	0.666667
0.603	-0.3015	-0.666667	1.33333	0.666667
0.604	-0.302	-0.666667	1.33333	0.666667
0.605	-0.3025	-0.666667	1.33333	0.666667
0.606	-0.303	-0.666667	1.33333	0.666667
0.607	-0.3035	-0.666667	1.33333	0.666667
0.608	-0.304	-0.666667	1.33333	0.666667
0.609	-0.3045	-0.666667	1.33333	0.666667
0.61	-0.305	-0.666667	1.33333	0.666667
0.611	-0.3055	-0.666667	1.33333	0.666667
0.612	-0.306	-0.666667	1.33333	0.666667
0.613	-0.3065	-0.666667	1.33333	0.666667
0.614	-0.307	-0.666667	1.33333	0.666667
0.615	-0.3075	-0.666667	1.33333	0.666667
0.616	-0.308	-0.666667	1.33333	0.666667
0.617	-0.3085	-0.666667	1.33333	0.666667
0.618	-0.309	-0.666667	1.33333	0.666667
0.619	-0.3095	-0.666667	1.33333	0.666667
0.62	-0.31	-0.666667	1.33333	0.666667
0.621	-0.3105	-0.666667	1.33333	0.666667
0.622	-0.311	-0.666667	1.33333	0.666667
0.623	-0.3115	-0.666667	1.33333	0.666667
0.624	-0.312	-0.666667	1.33333	0.666667
0.625	-0.3125	-0.666667	1.33333	0.666667
0.626	-0.313	-0.666667	1.33333	0.666667
0.627	-0.3135	-0.666667	1.33333	0.666667
0.628	-0.314	-0.666667	1.33333	0.666667
0.629	-0.3145	-0.666667	1.33333	0.666667
0.63	-0.315	-0.666667	1.33333	0.666667
0.631	-0.3155	-0.666667	1.33333	0.666667
0.632	-0.316	-0.666667	1.33333	0.666667
0.633	-0.3165	-0.666667	1.33333	0.666667
0.634	-0.317	-0.666667	1.33333	0.666667
0.635	-0.3175	-0.666667	1.33333	0.666667
0.636	-0.318	-0.666667	1.33333	0.666667
0.637	-0.3185	-0.666667	1.33333	0.666667
0.638	-0.319	-0.666667	1.33333	0.666667
0.639	-0.3195	-0.666667	1.33333	0.666667
0.64	-0.32	-0.666667	1.33333	0.666667
0.641	-0.3205	-0.666667	1.33333	0.666667
0.642	-0.321	-0.666667	1.33333	0.666667
0.643	-0.3215	-0.666667	1.33333	0.666667
0.644	-0.322	-0.666667	1.33333	0.666667
0.645	-0.3225	-0.666667	1.33333	0.666667
0.646	-0.323	-0.666667	1.33333	0.666667
0.647	-0.3235	-0.666667	1.33333	0.666667
0.648	-0.324	-0.666667	1.33333	0.666667
0.649	-0.3245	-0.666667	1.33333	0.666667
0.65	-0.325	-0.666667	1.33333	0.666667
0.651	-0.3255	-0.666667	1.33333	0.666667
0.652	-0.326	-0.666667	1.33333	0.666667
0.653	-0.3265	-0.666667	1.33333	0.666667
0.654	-0.327	-0.666667	1.33333	0.666667
0.655	-0.3275	-0.666667	1.33333	0.666667
0.656	-0.328	-0.666667	1.33333	0.666667
0.657	-0.3285	-0.666667	1.33333	0.666667
0.658	-0.329	-0.666667	1.33333	0.666667
0.659	-0.3295	-0.666667	1.33333	0.666667
0.66	-0.33	-0.666667	1.33333	0.666667
0.661	-0.3305	-0.666667	1.33333	0.666667
0.662	-0.331	-0.666667	1.33333	0.666667
0.663	-0.3315	-0.666667	1.33333	0.666667
0.664	-0.332	-0.666667	1.33333	0.666667
0.665	-0.3325	-0.666667	1.33333	0.666667
0.666	-0.333	-0.666667	1.33333	0.666667
0.667	-0.3335	-0.666667	1.33333	0.666667
0.668	-0.334	-0.666667	1.33333	0.666667
0.669	-0.3345	-0.666667	1.33333	0.666667
0.67	-0.335	-0.666667	1.33333	0.666667
0.671	-0.3355	-0.666667	1.33333	0.666667
0.672	-0.336	-0.666667	1.33333	0.666667
0.673	-0.3365	-0.666667	1.33333	0.666667
0.674	-0.337	-0.666667	1.33333	0.666667
0.675	-0.3375	-0.666667	1.33333	0.666667
0.676	-0.338	-0.666667	1.33333	0.666667
0.677	-0.3385	-0.666667	1.33333	0.666667
0.678	-0.339	-0.666667	1.33333	0.666667
0.679	-0.3395	-0.666667	1.33333	0.666667
0.68	-0.34	-0.666667	1.33333	0.666667
0.681	-0.3405	-0.666667	1.33333	0.666667
0.682	-0.341	-0.666667	1.33333	0.666667
0.683	-0.3415	-0.666667	1.33333	0.666667
0.684	-0.342	-0.666667	1.33333	0.666667
0.685	-0.3425	-0.666667	1.33333	0.666667
0.686	-0.343	-0.666667	1.33333	0.666667
0.687	-0.3435	-0.666667	1.33333	0.666667
0.688	-0.344	-0.666667	1.33333	0.666667
0.689	-0.3445	-0.666667	1.33333	0.666667
0.69	-0.345	-0.666667	1.33333	0.666667
0.691	-0.3455	-0.666667	1.33333	0.666667
0.692	-0.346	-0.666667	1.33333	0.666667
0.693	-0.3465	-0.666667	1.33333	0.666667
0.694	-0.347	-0.666667	1.33333	0.666667
0.695	-0.3475	-0.666667	1.33333	0.666667
0.696	-0.348	-0.666667	1.33333	0.666667
0.697	-0.3485	-0.666667	1.33333	0.666667
0.698	-0.349	-0.666667	1.33333	0.666667
0.699	-0.3495	-0.666667	1.33333	0.666667
0.7	-0.35	-0.666667	1.33333	0.666667
0.701	-0.3505	-0.666667	1.33333	0.666667
0.702	-0.351	-0.666667	1.33333	0.666667
0.703	-0.3515	-0.666667	1.33333	0.666667
0.704	-0.352	-0.666667	1.33333	0.666667
0.705	-0.3525	-0.666667	1.33333	0.666667
0.706	-0.353	-0.666667	1.33333	0.666667
0.707	-0.3535	-0.666667	1.33333	0.666667
0.708	-0.354	-0.666667	1.33333	0.666667
0.709	-0.3545	-0.666667	1.33333	0.666667
0.71	-0.355	-0.666667	1.33333	0.666667
0.711	-0.3555	-0.666667	1.33333	0.666667
0.712	-0.356	-0.666667	1.33333	0.666667
0.713	-0.3565	-0.666667	1.33333	0.666667
0.714	-0.357	-0.666667	1.33333	0.666667
0.715	-0.3575	-0.666667	1.33333	0.666667
0.716	-0.358	-0.666667	1.33333	0.666667
0.717	-0.3585	-0.666667	1.33333	0.666667
0.718	-0.359	-0.666667	1.33333	0.666667
0.719	-0.3595	-0.666667	1.33333	0.666667
0.72	-0.36	-0.666667	1.33333	0.666667
0.721	-0.3605	-0.666667	1.33333	0.666667
0.722	-0.361	-0.666667	1.33333	0.666667
0.723	-0.3615	-0.666667	1.33333	0.666667
0.724	-0.362	-0.666667	1.33333	0.666667
0.725	-0.3625	-0.666667	1.33333	0.666667
0.726	-0.363	-0.666667	1.33333	0.666667
0.727	-0.3635	-0.666667	1.33333	0.666667
0.728	-0.364	-0.666667	1.33333	0.666667
0.729	-0.3645	-0.666667	1.33333	0.666667
0.73	-0.365	-0.666667	1.33333	0.666667
0.731	-0.3655	-0.666667	1.33333	0.666667
0.732	-0.366	-0.666667	1.33333	0.666667
0.733	-0.3665	-0.666667	1.33333	0.666667
0.734	-0.367	-0.666667	1.33333	0.666667
0.735	-0.3675	-0.666667	1.33333	0.666667
0.736	-0.368	-0.666667	1.33333	0.666667
0.737	-0.3685	-0.666667	1.33333	0.666667
0.738	-0.369	-0.666667	1.33333	0.666667
0.739	-0.3695	-0.666667	1.33333	0.666667
0.74	-0.37	-0.666667	1.33333	0.666667
0.741	-0.3705	-0.666667	1.33333	0.666667
0.742	-0.371	-0.666667	1.33333	0.666667
0.743	-0.3715	-0.666667	1.33333	0.666667
0.744	-0.372	-0.666667	1.33333	0.666667
0.745	-0.3725	-0.666667	1.33333	0.666667
0.746	-0.373	-0.666667	1.33333	0.666667
0.747	-0.3735	-0.666667	1.33333	0.666667
0.748	-0.374	-0.666667	1.33333	0.666667
0.749	-0.3745	-0.666667	1.33333	0.666667
0.75	-0.375	-0.666667	1.33333	0.666667
0.751	-0.3755	-0.666667	1.33333	0.666667
0.752	-0.376	-0.666667	1.33333	0.666667
0.753	-0.3765	-0.666667	1.33333	0.666667
0.754	-0.377	-0.666667	1.33333	0.666667
0.755	-0.3775	-0.666667	1.33333	0.666667
0.756	-0.378	-0.666667	1.33333	0.666667
0.757	-0.3785	-0.666667	1.33333	0.666667
0.758	-0.379	-0.666667	1.33333	0.666667
0.759	-0.3795	-0.666667	1.33333	0.666667
0.76	-0.38	-0.666667	1.33333	0.666667
0.761	-0.3805	-0.666667	1.33333	0.666667
0.762	-0.381	-0.666667	1.33333	0.666667
0.763	-0.3815	-0.666667	1.33333	0.666667
0.764	-0.382	-0.666667	1.33333	0.666667
0.765	-0.3825	-0.666667	1.33333	0.666667
0.766	-0.383	-0.666667	1.33333	0.666667
0.767	-0.3835	-0.666667	1.33333	0.666667
0.768	-0.384	-0.666667	1.33333	0.666667
0.769	-0.3845	-0.666667	1.33333	0.666667
0.77	-0.385	-0.666667	1.33333	0.666667
0.771	-0.3855	-0.666667	1.33333	0.666667
0.772	-0.386	-0.666667	1.33333	0.666667
0.773	-0.3865	-0.666667	1.33333	0.666667
0.774	-0.387	-0.666667	1.33333	0.666667
0.775	-0.3875	-0.666667	1.33333	0.666667
0.776	-0.388	-0.666667	1.33333	0.666667
0.777	-0.3885	-0.666667	1.33333	0.666667
0.778	-0.389	-0.666667	1.33333	0.666667
0.779	-0.3895	-0.666667	1.33333	0.666667
0.78	-0.39	-0.666667	1.33333	0.666667
0.781	-0.3905	-0.666667	1.33333	0.666667
0.782	-0.391	-0.666667	1.33333	0.666667
0.783	-0.3915	-0.666667	1.33333	0.666667
0.784	-0.392	-0.666667	1.33333	0.666667
0.785	-0.3925	-0.666667	1.33333	0.666667
0.786	-0.393	-0.666667	1.33333	0.666667
0.787	-0.3935	-0.666667	1.33333	0.666667
0.788	-0.394	-0.666667	1.33333	0.666667
0.789	-0.3945	-0.666667	1.33333	0.666667
0.79	-0.395	-0.666667	1.33333	0.666667
0.791	-0.3955	-0.666667	1.33333	0.666667
0.792	-0.396	-0.666667	1.33333	0.666667
0.793	-0.3965	-0.666667	1.33333	0.666667
0.794	-0.397	-0.666667	1.33333	0.666667
0.795	-0.3975	-0.666667	1.33333	0.666667
0.796	-0.398	-0.666667	1.33333	0.666667
0.797	-0.3985	-0.666667	1.33333	0.666667
0.798	-0.399	-0.666667	1.33333	0.666667
0.799	-0.3995	-0.666667	1.33333	0.666667
0.8	-0.4	-0.666667	1.33333	0.666667
0.801	-0.4005	-0.666667	1.33333	0.666667
0.802	-0.401	-0.666667	1.33333	0.666667
0.803	-0.4015	-0.666667	1.33333	0.666667
0.804	-0.402	-0.666667	1.33333	0.666667
0.805	-0.4025	-0.666667	1.33333	0.666667
0.806	-0.403	-0.666667	1.33333	0.666667
0.807	-0.4035	-0.666667	1.33333	0.666667
0.808	-0.404	-0.666667	1.33333	0.666667
0.809	-0.4045	-0.666667	1.33333	0.666667
0.81	-0.405	-0.666667	1.33333	0.666667
0.811	-0.4055	-0.666667	1.33333	0.666667
0.812	-0.406	-0.666667	1.33333	0.666667
0.813	-0.4065	-0.666667	1.33333	0.666667
0.814	-0.407	-0.666667	1.33333	0.666667
0.815	-0.4075	-0.666667	1.33333	0.666667
0.816	-0.408	-0.666667	1.33333	0.666667
0.817	-0.4085	-0.666667	1.33333	0.666667
0.818	-0.409	-0.666667	1.33333	0.666667
0.819	-0.4095	-0.666667	1.33333	0.666667
0.82	-0.41	-0.666667	1.33333	0.666667
0.821	-0.4105	-0.666667	1.33333	0.666667
0.822	-0.411	-0.666667	1.33333	0.666667
0.823	-0.4115	-0.666667	1.33333	0.666667
0.824	-0.412	-0.666667	1.33333	0.666667
0.825	-0.4125	-0.666667	1.33333	0.666667
0.826	-0.413	-0.666667	1.33333	0.666667
0.827	-0.4135	-0.666667	1.33333	0.666667
0.828	-0.414	-0.666667	1.33333	0.666667
0.829	-0.4145	-0.666667	1.33333	0.666667
0.83	-0.415	-0.666667	1.33333	0.666667
0.831	-0.4155	-0.666667	1.33333	0.666667
0.832	-0.416	-0.666667	1.33333	0.666667
0.833	-0.4165	-0.666667	1.33333	0.666667
0.834	-0.417	-0.666667	1.33333	0.666667
0.835	-0.4175	-0.666667	1.33333	0.666667
0.836	-0.418	-0.666667	1.33333	0.666667
0.837	-0.4185	-0.666667	1.33333	0.666667
0.838	-0.419	-0.666667	1.33333	0.666667
0.839	-0.4195	-0.666667	1.33333	0.666667
0.84	-0.42	-0.666667	1.33333	0.666667
0.841	-0.4205	-0.666667	1.33333	0.666667
0.842	-0.421	-0.666667	1.33333	0.666667
0.843	-0.4215	-0.666667	1.33333	0.666667
0.844	-0.422	-0.666667	1.33333	0.666667
0.845	-0.4225	-0.666667	1.33333	0.666667
0.846	-0.423	-0.666667	1.33333	0.666667
0.847	-0.4235	-0.666667	1.33333	0.666667
0.848	-0.424	-0.666667	1.33333	0.666667
0.849	-0.4245	-0.666667	1.33333	0.666667
0.85	-0.425	-0.666667	1.33333	0.666667
0.851	-0.4255	-0.666667	1.33333	0.666667
0.852	-0.426	-0.666667	1.33333	0.666667
0.853	-0.4265	-0.666667	1.33333	0.666667
0.854	-0.427	-0.666667	1.33333	0.666667
0.855	-0.4275	-0.666667	1.33333	0.666667
0.856	-0.428	-0.666667	1.33333	0.666667
0.857	-0.4285	-0.666667	1.33333	0.666667
0.858	-0.429	-0.666667	1.33333	0.666667
0.859	-0.4295	-0.666667	1.33333	0.666667
0.86	-0.43	-0.666667	1.33333	0.666667
0.861	-0.4305	-0.666667	1.33333	0.666667
0.862	-0.431	-0.666667	1.33333	0.666667
0.863	-0.4315	-0.666667	1.33333	0.666667
0.864	-0.432	-0.666667	1.33333	0.666667
0.865	-0.4325	-0.666667	1.33333	0.666667
0.866	-0.433	-0.666667	1.33333	0.666667
0.867	-0.4335	-0.666667	1.33333	0.666667
0.868	-0.434	-0.666667	1.33333	0.666667
0.869	-0.4345	-0.666667	1.33333	0.666667
0.87	-0.435	-0.666667	1.33333	0.666667
0.871	-0.4355	-0.666667	1.33333	0.666667
0.872	-0.436	-0.666667	1.33333	0.666667
0.873	-0.4365	-0.666667	1.33333	0.666667
0.874	-0.437	-0.666667	1.33333	0.666667
0.875	-0.4375	-0.666667	1.33333	0.666667
0.876	-0.438	-0.666667	1.33333	0.666667
0.877	-0.4385	-0.666667	1.33333	0.666667
0.878	-0.439	-0.666667	1.33333	0.666667
0.879	-0.4395	-0.666667	1.33333	0.666667
0.88	-0.44	-0.666667	1.33333	0.666667
0.881	-0.4405	-0.666667	1.33333	0.666667
0.882	-0.441	-0.666667	1.33333	0.666667
0.883	-0.4415	-0.666667	1.33333	0.666667
0.884	-0.442	-0.666667	1.33333	0.666667
0.885	-0.4425	-0.666667	1.33333	0.666667
0.886	-0.443	-0.666667	1.33333	0.666667
0.887	-0.4435	-0.666667	1.33333	0.666667
0.888	-0.444	-0.666667	1.33333	0.666667
0.889	-0.4445	-0.666667	1.33333	0.666667
0.89	-0.445	-0.666667	1.33333	0.666667
0.891	-0.4455	-0.666667	1.33333	0.666667
0.892	-0.446	-0.666667	1.33333	0.666667
0.893	-0.4465	-0.666667	1.33333	0.666667
0.894	-0.447	-0.666667	1.33333	0.666667
0.895	-0.4475	-0.666667	1.33333	0.666667
0.896	-0.448	-0.666667	1.33333	0.666667
0.897	-0.4485	-0.666667	1.33333	0.666667
0.898	-0.449	-0.666667	1.33333	0.666667
0.899	-0.4495	-0.666667	1.33333	0.666667
0.9	-0.45	-0.666667	1.33333	0.666667
0.901	-0.4505	-0.666667	1.33333	0.666667
0.902	-0.451	-0.666667	1.33333	0.666667
0.903	-0.4515	-0.666667	1.33333	0.666667
0.904	-0.452	-0.666667	1.33333	0.666667
0.905	-0.4525	-0.666667	1.33333	0.666667
0.906	-0.453	-0.666667	1.33333	0.666667
0.907	-0.4535	-0.666667	1.33333	0.666667
0.908	-0.454	-0.666667	1.33333	0.666667
0.909	-0.4545	-0.666667	1.33333	0.666667
0.91	-0.455	-0.666667	1.33333	0.666667
0.911	-0.4555	-0.666667	1.33333	0.666667
0.912	-0.456	-0.666667	1.33333	0.666667
0.913	-0.4565	-0.666667	1.33333	0.666667
0.914	-0.457	-0.666667	1.33333	0.666667
0.915	-0.4575	-0.666667	1.33333	0.666667
0.916	-0.458	-0.666667	1.33333	0.666667
0.917	-0.4585	-0.666667	1.33333	0.666667
0.918	-0.459	-0.666667	1.33333	0.666667
0.919	-0.4595	-0.666667	1.33333	0.666667
0.92	-0.46	-0.666667	1.33333	0.666667
0.921	-0.4605	-0.666667	1.33333	0.666667
0.922	-0.461	-0.666667	1.33333	0.666667
0.923	-0.4615	-0.666667	1.33333	0.666667
0.924	-0.462	-0.666667	1.33333	0.666667
0.925	-0.4625	-0.666667	1.33333	0.666667
0.926	-0.463	-0.666667	1.33333	0.666667
0.927	-0.4635	-0.666667	1.33333	0.666667
0.928	-0.464	-0.666667	1.33333	0.666667
0.929	-0.4645	-0.666667	1.33333	0.666667
0.93	-0.465	-0.666667	1.33333	0.666667
0.931	-0.4655	-0.666667	1.33333	0.666667
0.932	-0.466	-0.666667	1.33333	0.666667
0.933	-0.4665	-0.666667	1.33333	0.666667
0.934	-0.467	-0.666667	1.33333	0.666667
0.935	-0.4675	-0.666667	1.33333	0.666667
0.936	-0.468	-0.666667	1.33333	0.666667
0.937	-0.4685	-0.666667	1.33333	0.666667
0.938	-0.469	-0.666667	1.33333	0.666667
0.939	-0.4695	-0.666667	1.33333	0.666667
0.94	-0.47	-0.666667	1.33333	0.666667
0.941	-0.4705	-0.666667	1.33333	0.666667
0.942	-0.471	-0.666667	1.33333	0.666667
0.943	-0.4715	-0.666667	1.33333	0.666667
0.944	-0.472	-0.666667	1.33333	0.666667
0.945	-0.4725	-0.666667	1.33333	0.666667
0.946	-0.473	-0.666667	1.33333	0.666667
0.947	-0.4735	-0.666667	1.33333	0.666667
0.948	-0.474	-0.666667	1.33333	0.666667
0.949	-0.4745	-0.666667	1.33333	0.666667
0.95	-0.475	-0.666667	1.33333	0.666667
0.951	-0.4755	-0.666667	1.33333	0.666667
0.952	-0.476	-0.666667	1.33333	0.666667
0.953	-0.4765	-0.666667	1.33333	0.666667
0.954	-0.477	-0.666667	1.33333	0.666667
0.955	-0.4775	-0.666667	1.33333	0.666667
0.956	-0.478	-0.666667	1.33333	0.666667
0.957	-0.4785	-0.666667	1.33333	0.666667
0.958	-0.479	-0.666667	1.33333	0.666667
0.959	-0.4795	-0.666667	1.33333	0.666667
0.96	-0.48	-0.666667	1.33333	0.666667
0.961	-0.4805	-0.666667	1.33333	0.666667
0.962	-0.481	-0.666667	1.33333	0.666667
0.963	-0.4815	-0.666667	1.33333	0.666667
0.964	-0.482	-0.666667	1.33333	0.666667
0.965	-0.4825	-0.666667	1.33333	0.666667
0.966	-0.483	-0.666667	1.33333	0.666667
0.967	-0.4835	-0.666667	1.33333	0.666667
0.968	-0.484	-0.666667	1.33333	0.666667
0.969	-0.4845	-0.666667	1.33333	0.666667
0.97	-0.485	-0.666667	1.33333	0.666667
0.971	-0.4855	-0.666667	1.33333	0.666667
0.972	-0.486	-0.666667	1.33333	0.666667
0.973	-0.4865	-0.666667	1.33333	0.666667
0.974	-0.487	-0.666667	1.33333	0.666667
0.975	-0.4875	-0.666667	1.33333	0.666667
0.976	-0.488	-0.666667	1.33333	0.666667
0.977	-0.4885	-0.666667	1.33333	0.666667
0.978	-0.489	-0.666667	1.33333	0.666667
0.979	-0.4895	-0.666667	1.33333	0.666667
0.98	-0.49	-0.666667	1.33333	0.666667
0.981	-0.4905	-0.666667	1.33333	0.666667
0.982	-0.491	-0.666667	1.33333	0.666667
0.983	-0.4915	-0.666667	1.33333	0.666667
0.984	-0.492	-0.666667	1.33333	0.666667
0.985	-0.4925	-0.666667	1.33333	0.666667
0.986	-0.493	-0.666667	1.33333	0.666667
0.987	-0.4935	-0.666667	1.33333	0.666667
0.988	-0.494	-0.666667	1.33333	0.666667
0.989	-0.4945	-0.666667	1.33333	0.666667
0.99	-0.495	-0.666667	1.33333	0.666667
0.991	-0.4955	-0.666667	1.33333	0.666667
0.992	-0.496	-0.666667	1.33333	0.666667
0.993	-0.4965	-0.666667	1.33333	0.666667
0.994	-0.497	-0.666667	1.33333	0.666667
0.995	-0.4975	-0.666667	1.33333	0.666667
0.996	-0.498	-0.666667	1.33333	0.666667
0.997	-0.4985	-0.666667	1.33333	0.666667
0.998	-0.499	-0.666667	1.33333	0.666667
0.999	-0.4995	-0.666667	1.33333	0.666667
1	-0.5	-0.666667	1.33333	0.666667
